beat_index,t_s,t_dt,r_index,RR_prev_ms,RR_next_ms,P_onset_idx,QRS_onset_idx,QRS_offset_idx,QRS_ms,PR_ms,T_peak_idx,T_end_idx,RT_peak_ms,RT_end_ms,QT_ms,QTc_Bazett_ms,QTc_Fridericia_ms,Tpeak_Tend_ms
478,564.7291666666666,2019-06-06 06:33:54.729167,135535,650.0,533.3333333333334,,135523,135561,158.33333333333331,,135625.0,,375.0,,,,,
479,565.2625,2019-06-06 06:33:55.262500,135663,533.3333333333334,604.1666666666666,135579.0,135638,135690,216.66666666666669,245.83333333333331,135699.0,,150.0,,,,,
480,565.8666666666667,2019-06-06 06:33:55.866667,135808,604.1666666666666,1050.0,135723.0,135782,135834,216.66666666666669,245.83333333333331,135905.0,,404.1666666666667,,,,,
481,566.9166666666666,2019-06-06 06:33:56.916667,136060,1050.0,1020.8333333333333,135999.0,136034,136086,216.66666666666669,145.83333333333334,136141.0,,337.5,,,,,
482,567.9375,2019-06-06 06:33:57.937500,136305,1020.8333333333333,691.6666666666666,136258.0,136278,136331,220.83333333333331,83.33333333333333,136388.0,,345.8333333333333,,,,,
483,568.6291666666667,2019-06-06 06:33:58.629167,136471,691.6666666666666,695.8333333333333,136411.0,136444,136497,220.83333333333331,137.5,136555.0,,350.0,,,,,
484,569.325,2019-06-06 06:33:59.325000,136638,695.8333333333333,666.6666666666666,136572.0,136631,136664,137.5,245.83333333333331,136766.0,,533.3333333333334,,,,,
485,569.9916666666667,2019-06-06 06:33:59.991667,136798,666.6666666666666,1133.3333333333333,136713.0,136772,136825,220.83333333333331,245.83333333333331,136936.0,,575.0,,,,,
486,571.125,2019-06-06 06:34:01.125000,137070,1133.3333333333333,2204.1666666666665,137044.0,137061,137096,145.83333333333334,70.83333333333333,137106.0,,150.0,,,,,
487,573.3291666666667,2019-06-06 06:34:03.329167,137599,2204.1666666666665,1000.0,137519.0,137573,137608,145.83333333333334,225.0,137743.0,,600.0,,,,,
488,574.3291666666667,2019-06-06 06:34:04.329167,137839,1000.0,679.1666666666667,,137812,137866,225.0,,137875.0,,150.0,,,,,
489,575.0083333333333,2019-06-06 06:34:05.008333,138002,679.1666666666667,1025.0,137953.0,137976,138029,220.83333333333331,95.83333333333334,138134.0,,550.0,,,,,
490,576.0333333333333,2019-06-06 06:34:06.033333,138248,1025.0,700.0,138186.0,138221,138274,220.83333333333331,145.83333333333334,138331.0,,345.8333333333333,,,,,
491,576.7333333333333,2019-06-06 06:34:06.733333,138416,700.0,1041.6666666666667,138330.0,138389,138442,220.83333333333331,245.83333333333331,138499.0,,345.8333333333333,,,,,
492,577.775,2019-06-06 06:34:07.775000,138666,1041.6666666666667,1037.5,138580.0,138639,138692,220.83333333333331,245.83333333333331,138758.0,,383.33333333333337,,,,,
493,578.8125,2019-06-06 06:34:08.812500,138915,1037.5,700.0,138829.0,138888,138941,220.83333333333331,245.83333333333331,138997.0,,341.6666666666667,,,,,
494,579.5125,2019-06-06 06:34:09.512500,139083,700.0,720.8333333333334,138997.0,139056,139109,220.83333333333331,245.83333333333331,139169.0,,358.3333333333333,,,,,
495,580.2333333333333,2019-06-06 06:34:10.233333,139256,720.8333333333334,704.1666666666667,139171.0,139230,139282,216.66666666666669,245.83333333333331,139341.0,,354.1666666666667,,,,,
496,580.9375,2019-06-06 06:34:10.937500,139425,704.1666666666667,720.8333333333334,139340.0,139399,139452,220.83333333333331,245.83333333333331,139510.0,,354.1666666666667,,,,,
497,581.6583333333333,2019-06-06 06:34:11.658333,139598,720.8333333333334,737.5,139549.0,139572,139625,220.83333333333331,95.83333333333334,139688.0,,375.0,,,,,
498,582.3958333333334,2019-06-06 06:34:12.395833,139775,737.5,725.0,139690.0,139749,139801,216.66666666666669,245.83333333333331,139861.0,,358.3333333333333,,,,,
499,583.1208333333333,2019-06-06 06:34:13.120833,139949,725.0,2612.5,139863.0,139922,139975,220.83333333333331,245.83333333333331,140038.0,,370.83333333333337,,,,,
500,585.7333333333333,2019-06-06 06:34:15.733333,140576,2612.5,695.8333333333333,140490.0,140549,140602,220.83333333333331,245.83333333333331,140625.0,,204.16666666666666,,,,,
501,586.4291666666667,2019-06-06 06:34:16.429167,140743,695.8333333333333,716.6666666666666,140657.0,140716,140769,220.83333333333331,245.83333333333331,140827.0,,350.0,,,,,
502,587.1458333333334,2019-06-06 06:34:17.145833,140915,716.6666666666666,1062.5,140829.0,140888,140941,220.83333333333331,245.83333333333331,140999.0,,350.0,,,,,
503,588.2083333333334,2019-06-06 06:34:18.208333,141170,1062.5,1095.8333333333335,141103.0,141144,141197,220.83333333333331,170.83333333333334,141310.0,,583.3333333333334,,,,,
504,589.3041666666667,2019-06-06 06:34:19.304167,141433,1095.8333333333335,1287.5,141364.0,141406,141460,225.0,175.0,141577.0,,600.0,,,,,
505,590.5916666666667,2019-06-06 06:34:20.591667,141742,1287.5,745.8333333333334,141678.0,141729,141768,162.5,212.5,141778.0,,150.0,,,,,
506,591.3375,2019-06-06 06:34:21.337500,141921,745.8333333333334,712.5,141836.0,141895,141947,216.66666666666669,245.83333333333331,142065.0,,600.0,,,,,
507,592.05,2019-06-06 06:34:22.050000,142092,712.5,658.3333333333334,142041.0,142066,142113,195.83333333333334,104.16666666666667,142212.0,,500.0,,,,,
508,592.7083333333334,2019-06-06 06:34:22.708333,142250,658.3333333333334,566.6666666666666,142183.0,142243,142258,62.5,250.0,142386.0,,566.6666666666666,,,,,
509,593.275,2019-06-06 06:34:23.275000,142386,566.6666666666666,1062.5,,142359,142413,225.0,,142435.0,,204.16666666666666,,,,,
510,594.3375,2019-06-06 06:34:24.337500,142641,1062.5,1362.5,142556.0,142615,142668,220.83333333333331,245.83333333333331,142693.0,,216.66666666666669,,,,,
511,595.7,2019-06-06 06:34:25.700000,142968,1362.5,666.6666666666666,142907.0,142943,142994,212.5,150.0,143004.0,,150.0,,,,,
512,596.3666666666667,2019-06-06 06:34:26.366667,143128,666.6666666666666,1016.6666666666666,143050.0,143102,143155,220.83333333333331,216.66666666666669,143177.0,,204.16666666666666,,,,,
513,597.3833333333333,2019-06-06 06:34:27.383333,143372,1016.6666666666666,712.5,143287.0,143346,143399,220.83333333333331,245.83333333333331,143457.0,,354.1666666666667,,,,,
514,598.0958333333333,2019-06-06 06:34:28.095833,143543,712.5,1054.1666666666667,143457.0,143516,143569,220.83333333333331,245.83333333333331,143629.0,,358.3333333333333,,,,,
515,599.15,2019-06-06 06:34:29.150000,143796,1054.1666666666667,716.6666666666666,143711.0,143770,143822,216.66666666666669,245.83333333333331,143881.0,,354.1666666666667,,,,,
516,599.8666666666667,2019-06-06 06:34:29.866667,143968,716.6666666666666,,143882.0,143941,143994,220.83333333333331,245.83333333333331,,,,,,,,
